| epoch   1 |    10/ 1389 batches | lr 0.00 | ms/batch 30.03 | loss 11.45 | ppl 93609.87
| epoch  13 |  1300/ 1389 batches | lr 0.86 | ms/batch 20.23 | loss  4.11 | ppl    60.67
| epoch  13 |  1310/ 1389 batches | lr 0.86 | ms/batch 20.18 | loss  4.00 | ppl    54.78
| epoch  13 |  1320/ 1389 batches | lr 0.86 | ms/batch 20.62 | loss  4.14 | ppl    62.50
| epoch  13 |  1330/ 1389 batches | lr 0.86 | ms/batch 20.11 | loss  4.14 | ppl    62.50
| epoch  13 |  1340/ 1389 batches | lr 0.86 | ms/batch 20.22 | loss  4.14 | ppl    62.78
| epoch  13 |  1350/ 1389 batches | lr 0.86 | ms/batch 20.23 | loss  4.11 | ppl    61.18
| epoch  13 |  1360/ 1389 batches | lr 0.86 | ms/batch 20.79 | loss  4.11 | ppl    60.93
| epoch  13 |  1370/ 1389 batches | lr 0.86 | ms/batch 19.82 | loss  4.04 | ppl    56.93
| epoch  13 |  1380/ 1389 batches | lr 0.86 | ms/batch 20.22 | loss  4.04 | ppl    56.76
-----------------------------------------------------------------------------------------
| end of epoch  13 | time: 29.69s | valid loss  4.71 | valid ppl   111.31
-----------------------------------------------------------------------------------------
| epoch  14 |    10/ 1389 batches | lr 0.85 | ms/batch 21.82 | loss  4.49 | ppl    89.32
| epoch  14 |    20/ 1389 batches | lr 0.85 | ms/batch 19.91 | loss  4.11 | ppl    60.85
| epoch  14 |    30/ 1389 batches | lr 0.85 | ms/batch 20.12 | loss  4.11 | ppl    61.10
| epoch  14 |    40/ 1389 batches | lr 0.85 | ms/batch 20.11 | loss  4.13 | ppl    61.90
| epoch  14 |    50/ 1389 batches | lr 0.85 | ms/batch 20.39 | loss  4.11 | ppl    60.66
| epoch  14 |    60/ 1389 batches | lr 0.85 | ms/batch 20.43 | loss  4.09 | ppl    59.63
| epoch  14 |    70/ 1389 batches | lr 0.85 | ms/batch 20.01 | loss  4.01 | ppl    55.22
| epoch  14 |    80/ 1389 batches | lr 0.85 | ms/batch 20.23 | loss  4.16 | ppl    63.97
| epoch  14 |    90/ 1389 batches | lr 0.85 | ms/batch 20.26 | loss  4.19 | ppl    65.94
| epoch  14 |   100/ 1389 batches | lr 0.85 | ms/batch 20.32 | loss  4.16 | ppl    63.76
| epoch  14 |   110/ 1389 batches | lr 0.85 | ms/batch 20.51 | loss  4.12 | ppl    61.68
| epoch  14 |   120/ 1389 batches | lr 0.85 | ms/batch 20.15 | loss  3.99 | ppl    54.26
| epoch  14 |   130/ 1389 batches | lr 0.85 | ms/batch 20.03 | loss  4.07 | ppl    58.84
| epoch  14 |   140/ 1389 batches | lr 0.85 | ms/batch 20.37 | loss  4.13 | ppl    62.14
| epoch  14 |   150/ 1389 batches | lr 0.85 | ms/batch 20.17 | loss  4.16 | ppl    63.92
| epoch  14 |   160/ 1389 batches | lr 0.85 | ms/batch 20.52 | loss  4.13 | ppl    62.20
| epoch  14 |   170/ 1389 batches | lr 0.85 | ms/batch 19.97 | loss  4.14 | ppl    62.59
| epoch  14 |   180/ 1389 batches | lr 0.85 | ms/batch 20.64 | loss  4.14 | ppl    62.97
| epoch  14 |   190/ 1389 batches | lr 0.85 | ms/batch 20.45 | loss  4.16 | ppl    64.01
| epoch  14 |   200/ 1389 batches | lr 0.85 | ms/batch 19.81 | loss  4.03 | ppl    56.14
| epoch  14 |   210/ 1389 batches | lr 0.85 | ms/batch 20.42 | loss  4.06 | ppl    57.90
| epoch  14 |   220/ 1389 batches | lr 0.85 | ms/batch 20.09 | loss  4.10 | ppl    60.57
| epoch  14 |   230/ 1389 batches | lr 0.85 | ms/batch 20.40 | loss  4.17 | ppl    64.66
| epoch  14 |   240/ 1389 batches | lr 0.85 | ms/batch 20.08 | loss  4.16 | ppl    64.10
| epoch  14 |   250/ 1389 batches | lr 0.85 | ms/batch 20.64 | loss  4.01 | ppl    54.87
| epoch  14 |   260/ 1389 batches | lr 0.85 | ms/batch 20.33 | loss  4.11 | ppl    61.08
| epoch  14 |   270/ 1389 batches | lr 0.85 | ms/batch 19.82 | loss  4.09 | ppl    59.98
| epoch  14 |   280/ 1389 batches | lr 0.85 | ms/batch 20.27 | loss  4.06 | ppl    57.94
| epoch  14 |   290/ 1389 batches | lr 0.85 | ms/batch 20.33 | loss  4.12 | ppl    61.39
| epoch  14 |   300/ 1389 batches | lr 0.85 | ms/batch 20.27 | loss  4.19 | ppl    66.19
| epoch  14 |   310/ 1389 batches | lr 0.85 | ms/batch 20.12 | loss  4.06 | ppl    57.76
| epoch  14 |   320/ 1389 batches | lr 0.85 | ms/batch 20.38 | loss  4.14 | ppl    62.79
| epoch  14 |   330/ 1389 batches | lr 0.85 | ms/batch 20.05 | loss  4.12 | ppl    61.34
| epoch  14 |   340/ 1389 batches | lr 0.85 | ms/batch 20.53 | loss  4.13 | ppl    62.32
| epoch  14 |   350/ 1389 batches | lr 0.85 | ms/batch 20.45 | loss  4.11 | ppl    60.82
| epoch  14 |   360/ 1389 batches | lr 0.85 | ms/batch 19.90 | loss  4.15 | ppl    63.21
| epoch  14 |   370/ 1389 batches | lr 0.85 | ms/batch 20.19 | loss  4.22 | ppl    67.92
| epoch  14 |   380/ 1389 batches | lr 0.85 | ms/batch 20.34 | loss  4.24 | ppl    69.30
| epoch  14 |   390/ 1389 batches | lr 0.85 | ms/batch 20.53 | loss  4.28 | ppl    72.14
| epoch  14 |   400/ 1389 batches | lr 0.85 | ms/batch 19.98 | loss  4.15 | ppl    63.64
| epoch  14 |   410/ 1389 batches | lr 0.85 | ms/batch 20.40 | loss  4.12 | ppl    61.31
| epoch  14 |   420/ 1389 batches | lr 0.85 | ms/batch 20.04 | loss  4.11 | ppl    61.02
| epoch  14 |   430/ 1389 batches | lr 0.84 | ms/batch 20.40 | loss  4.05 | ppl    57.59
| epoch  14 |   440/ 1389 batches | lr 0.84 | ms/batch 20.08 | loss  4.12 | ppl    61.58
| epoch  14 |   450/ 1389 batches | lr 0.84 | ms/batch 20.38 | loss  4.13 | ppl    62.33
| epoch  14 |   460/ 1389 batches | lr 0.84 | ms/batch 20.16 | loss  4.17 | ppl    64.93
| epoch  14 |   470/ 1389 batches | lr 0.84 | ms/batch 20.29 | loss  4.24 | ppl    69.71
| epoch  14 |   480/ 1389 batches | lr 0.84 | ms/batch 20.47 | loss  4.20 | ppl    66.55
| epoch  14 |   490/ 1389 batches | lr 0.84 | ms/batch 20.07 | loss  4.08 | ppl    59.03
| epoch  14 |   500/ 1389 batches | lr 0.84 | ms/batch 20.31 | loss  4.12 | ppl    61.45
| epoch  14 |   510/ 1389 batches | lr 0.84 | ms/batch 20.18 | loss  3.95 | ppl    52.11
| epoch  14 |   520/ 1389 batches | lr 0.84 | ms/batch 20.18 | loss  4.08 | ppl    59.43
| epoch  14 |   530/ 1389 batches | lr 0.84 | ms/batch 20.24 | loss  4.10 | ppl    60.29
| epoch  14 |   540/ 1389 batches | lr 0.84 | ms/batch 20.27 | loss  4.09 | ppl    59.60
| epoch  14 |   550/ 1389 batches | lr 0.84 | ms/batch 20.44 | loss  4.01 | ppl    55.37
| epoch  14 |   560/ 1389 batches | lr 0.84 | ms/batch 20.46 | loss  4.08 | ppl    59.29
| epoch  14 |   570/ 1389 batches | lr 0.84 | ms/batch 20.02 | loss  4.13 | ppl    62.44
| epoch  14 |   580/ 1389 batches | lr 0.84 | ms/batch 20.11 | loss  4.19 | ppl    65.92
| epoch  14 |   590/ 1389 batches | lr 0.84 | ms/batch 20.28 | loss  4.13 | ppl    62.43
| epoch  14 |   600/ 1389 batches | lr 0.84 | ms/batch 20.41 | loss  4.04 | ppl    56.93
| epoch  14 |   610/ 1389 batches | lr 0.84 | ms/batch 20.26 | loss  4.05 | ppl    57.48
| epoch  14 |   620/ 1389 batches | lr 0.84 | ms/batch 20.05 | loss  4.08 | ppl    58.91
| epoch  14 |   630/ 1389 batches | lr 0.84 | ms/batch 20.28 | loss  4.02 | ppl    55.64
| epoch  14 |   640/ 1389 batches | lr 0.84 | ms/batch 20.33 | loss  4.06 | ppl    57.70
| epoch  14 |   650/ 1389 batches | lr 0.84 | ms/batch 20.34 | loss  4.10 | ppl    60.50
| epoch  14 |   660/ 1389 batches | lr 0.84 | ms/batch 20.40 | loss  4.13 | ppl    61.91
| epoch  14 |   670/ 1389 batches | lr 0.84 | ms/batch 20.03 | loss  4.12 | ppl    61.69
| epoch  14 |   680/ 1389 batches | lr 0.84 | ms/batch 20.21 | loss  4.06 | ppl    57.87
| epoch  14 |   690/ 1389 batches | lr 0.84 | ms/batch 20.34 | loss  3.98 | ppl    53.29
| epoch  14 |   700/ 1389 batches | lr 0.84 | ms/batch 20.41 | loss  3.98 | ppl    53.51
| epoch  14 |   710/ 1389 batches | lr 0.84 | ms/batch 20.45 | loss  4.08 | ppl    58.94
| epoch  14 |   720/ 1389 batches | lr 0.84 | ms/batch 19.89 | loss  4.06 | ppl    58.21
| epoch  14 |   730/ 1389 batches | lr 0.84 | ms/batch 20.23 | loss  4.07 | ppl    58.48
| epoch  14 |   740/ 1389 batches | lr 0.84 | ms/batch 20.37 | loss  4.08 | ppl    59.00
| epoch  14 |   750/ 1389 batches | lr 0.84 | ms/batch 20.40 | loss  3.99 | ppl    54.10
| epoch  14 |   760/ 1389 batches | lr 0.84 | ms/batch 20.37 | loss  4.14 | ppl    62.65
| epoch  14 |   770/ 1389 batches | lr 0.84 | ms/batch 20.37 | loss  4.15 | ppl    63.67
| epoch  14 |   780/ 1389 batches | lr 0.84 | ms/batch 20.20 | loss  4.05 | ppl    57.60
| epoch  14 |   790/ 1389 batches | lr 0.84 | ms/batch 19.96 | loss  4.00 | ppl    54.59
| epoch  14 |   800/ 1389 batches | lr 0.84 | ms/batch 20.61 | loss  4.12 | ppl    61.39
| epoch  14 |   810/ 1389 batches | lr 0.84 | ms/batch 20.25 | loss  4.10 | ppl    60.14
| epoch  14 |   820/ 1389 batches | lr 0.84 | ms/batch 19.90 | loss  4.10 | ppl    60.17
| epoch  14 |   830/ 1389 batches | lr 0.84 | ms/batch 20.22 | loss  4.04 | ppl    56.68
| epoch  14 |   840/ 1389 batches | lr 0.84 | ms/batch 20.26 | loss  3.96 | ppl    52.28
| epoch  14 |   850/ 1389 batches | lr 0.84 | ms/batch 20.26 | loss  3.98 | ppl    53.64
| epoch  14 |   860/ 1389 batches | lr 0.84 | ms/batch 20.63 | loss  4.03 | ppl    56.24
| epoch  14 |   870/ 1389 batches | lr 0.83 | ms/batch 20.12 | loss  4.14 | ppl    63.09
| epoch  14 |   880/ 1389 batches | lr 0.83 | ms/batch 19.99 | loss  4.01 | ppl    55.38
| epoch  14 |   890/ 1389 batches | lr 0.83 | ms/batch 20.43 | loss  3.97 | ppl    53.07
| epoch  14 |   900/ 1389 batches | lr 0.83 | ms/batch 20.17 | loss  4.10 | ppl    60.35
| epoch  14 |   910/ 1389 batches | lr 0.83 | ms/batch 20.57 | loss  4.09 | ppl    59.47
| epoch  14 |   920/ 1389 batches | lr 0.83 | ms/batch 20.00 | loss  4.01 | ppl    55.02
| epoch  14 |   930/ 1389 batches | lr 0.83 | ms/batch 20.57 | loss  4.16 | ppl    64.26
| epoch  14 |   940/ 1389 batches | lr 0.83 | ms/batch 20.25 | loss  4.11 | ppl    61.25
| epoch  14 |   950/ 1389 batches | lr 0.83 | ms/batch 20.38 | loss  4.04 | ppl    56.98
| epoch  14 |   960/ 1389 batches | lr 0.83 | ms/batch 20.11 | loss  4.03 | ppl    56.50
| epoch  14 |   970/ 1389 batches | lr 0.83 | ms/batch 19.89 | loss  3.98 | ppl    53.71
| epoch  14 |   980/ 1389 batches | lr 0.83 | ms/batch 20.22 | loss  3.99 | ppl    54.21
| epoch  14 |   990/ 1389 batches | lr 0.83 | ms/batch 20.54 | loss  4.09 | ppl    59.84
| epoch  14 |  1000/ 1389 batches | lr 0.83 | ms/batch 19.87 | loss  4.08 | ppl    59.35
| epoch  14 |  1010/ 1389 batches | lr 0.83 | ms/batch 20.52 | loss  4.05 | ppl    57.18
| epoch  14 |  1020/ 1389 batches | lr 0.83 | ms/batch 19.95 | loss  4.02 | ppl    55.43
| epoch  14 |  1030/ 1389 batches | lr 0.83 | ms/batch 20.33 | loss  3.91 | ppl    49.86
| epoch  14 |  1040/ 1389 batches | lr 0.83 | ms/batch 20.38 | loss  3.96 | ppl    52.43
| epoch  14 |  1050/ 1389 batches | lr 0.83 | ms/batch 20.11 | loss  3.85 | ppl    46.86
| epoch  14 |  1060/ 1389 batches | lr 0.83 | ms/batch 20.27 | loss  3.91 | ppl    49.94
| epoch  14 |  1070/ 1389 batches | lr 0.83 | ms/batch 20.22 | loss  4.08 | ppl    59.14
| epoch  14 |  1080/ 1389 batches | lr 0.83 | ms/batch 20.24 | loss  3.97 | ppl    52.75
| epoch  14 |  1090/ 1389 batches | lr 0.83 | ms/batch 20.47 | loss  4.06 | ppl    58.03
| epoch  14 |  1100/ 1389 batches | lr 0.83 | ms/batch 20.06 | loss  4.02 | ppl    55.98
| epoch  14 |  1110/ 1389 batches | lr 0.83 | ms/batch 20.25 | loss  4.18 | ppl    65.08
| epoch  14 |  1120/ 1389 batches | lr 0.83 | ms/batch 20.31 | loss  4.02 | ppl    55.79
| epoch  14 |  1130/ 1389 batches | lr 0.83 | ms/batch 20.22 | loss  4.07 | ppl    58.37
| epoch  14 |  1140/ 1389 batches | lr 0.83 | ms/batch 20.26 | loss  4.04 | ppl    56.62
| epoch  14 |  1150/ 1389 batches | lr 0.83 | ms/batch 20.24 | loss  4.13 | ppl    62.02
| epoch  14 |  1160/ 1389 batches | lr 0.83 | ms/batch 20.45 | loss  3.91 | ppl    49.87
| epoch  14 |  1170/ 1389 batches | lr 0.83 | ms/batch 20.16 | loss  4.00 | ppl    54.76
| epoch  14 |  1180/ 1389 batches | lr 0.83 | ms/batch 20.19 | loss  4.10 | ppl    60.06
| epoch  14 |  1190/ 1389 batches | lr 0.83 | ms/batch 20.37 | loss  3.98 | ppl    53.71
| epoch  14 |  1200/ 1389 batches | lr 0.83 | ms/batch 20.17 | loss  4.15 | ppl    63.33
| epoch  14 |  1210/ 1389 batches | lr 0.83 | ms/batch 20.17 | loss  4.21 | ppl    67.31
| epoch  14 |  1220/ 1389 batches | lr 0.83 | ms/batch 20.36 | loss  3.99 | ppl    54.02
| epoch  14 |  1230/ 1389 batches | lr 0.83 | ms/batch 20.30 | loss  4.03 | ppl    56.47
| epoch  14 |  1240/ 1389 batches | lr 0.83 | ms/batch 20.11 | loss  4.04 | ppl    56.63
| epoch  14 |  1250/ 1389 batches | lr 0.83 | ms/batch 20.29 | loss  4.05 | ppl    57.51
| epoch  14 |  1260/ 1389 batches | lr 0.83 | ms/batch 20.43 | loss  4.17 | ppl    64.81
| epoch  14 |  1270/ 1389 batches | lr 0.83 | ms/batch 19.97 | loss  4.05 | ppl    57.32
| epoch  14 |  1280/ 1389 batches | lr 0.83 | ms/batch 20.53 | loss  3.95 | ppl    52.04
| epoch  14 |  1290/ 1389 batches | lr 0.83 | ms/batch 20.01 | loss  3.99 | ppl    54.07
| epoch  14 |  1300/ 1389 batches | lr 0.83 | ms/batch 20.23 | loss  4.06 | ppl    57.86
| epoch  14 |  1310/ 1389 batches | lr 0.83 | ms/batch 20.43 | loss  3.98 | ppl    53.42
| epoch  14 |  1320/ 1389 batches | lr 0.83 | ms/batch 20.19 | loss  4.09 | ppl    59.87
| epoch  14 |  1330/ 1389 batches | lr 0.82 | ms/batch 20.23 | loss  4.08 | ppl    59.05
| epoch  14 |  1340/ 1389 batches | lr 0.82 | ms/batch 20.48 | loss  4.10 | ppl    60.59
| epoch  14 |  1350/ 1389 batches | lr 0.82 | ms/batch 20.11 | loss  4.07 | ppl    58.61
| epoch  14 |  1360/ 1389 batches | lr 0.82 | ms/batch 20.44 | loss  4.07 | ppl    58.32
| epoch  14 |  1370/ 1389 batches | lr 0.82 | ms/batch 20.13 | loss  4.00 | ppl    54.48
| epoch  14 |  1380/ 1389 batches | lr 0.82 | ms/batch 20.43 | loss  3.99 | ppl    54.27
-----------------------------------------------------------------------------------------
| end of epoch  14 | time: 29.64s | valid loss  4.70 | valid ppl   110.48
-----------------------------------------------------------------------------------------
| epoch  15 |    10/ 1389 batches | lr 0.82 | ms/batch 22.14 | loss  4.46 | ppl    86.08
| epoch  15 |    20/ 1389 batches | lr 0.82 | ms/batch 20.38 | loss  4.07 | ppl    58.54
| epoch  15 |    30/ 1389 batches | lr 0.82 | ms/batch 20.18 | loss  4.08 | ppl    59.18
| epoch  15 |    40/ 1389 batches | lr 0.82 | ms/batch 20.37 | loss  4.10 | ppl    60.39
| epoch  15 |    50/ 1389 batches | lr 0.82 | ms/batch 20.61 | loss  4.06 | ppl    57.94
| epoch  15 |    60/ 1389 batches | lr 0.82 | ms/batch 20.16 | loss  4.05 | ppl    57.31
| epoch  15 |    70/ 1389 batches | lr 0.82 | ms/batch 20.15 | loss  3.99 | ppl    54.09
| epoch  15 |    80/ 1389 batches | lr 0.82 | ms/batch 20.39 | loss  4.12 | ppl    61.45
| epoch  15 |    90/ 1389 batches | lr 0.82 | ms/batch 20.37 | loss  4.14 | ppl    62.88
| epoch  15 |   100/ 1389 batches | lr 0.82 | ms/batch 20.25 | loss  4.13 | ppl    62.25
| epoch  15 |   110/ 1389 batches | lr 0.82 | ms/batch 20.04 | loss  4.10 | ppl    60.19
| epoch  15 |   120/ 1389 batches | lr 0.82 | ms/batch 20.15 | loss  3.96 | ppl    52.49
| epoch  15 |   130/ 1389 batches | lr 0.82 | ms/batch 20.16 | loss  4.03 | ppl    56.47
| epoch  15 |   140/ 1389 batches | lr 0.82 | ms/batch 20.50 | loss  4.11 | ppl    60.89
| epoch  15 |   150/ 1389 batches | lr 0.82 | ms/batch 19.87 | loss  4.10 | ppl    60.52
| epoch  15 |   160/ 1389 batches | lr 0.82 | ms/batch 20.52 | loss  4.09 | ppl    59.71
| epoch  15 |   170/ 1389 batches | lr 0.82 | ms/batch 20.01 | loss  4.09 | ppl    59.63
| epoch  15 |   180/ 1389 batches | lr 0.82 | ms/batch 20.38 | loss  4.11 | ppl    61.23
| epoch  15 |   190/ 1389 batches | lr 0.82 | ms/batch 20.17 | loss  4.11 | ppl    61.05
| epoch  15 |   200/ 1389 batches | lr 0.82 | ms/batch 20.10 | loss  3.98 | ppl    53.40
| epoch  15 |   210/ 1389 batches | lr 0.82 | ms/batch 20.45 | loss  4.02 | ppl    55.93
| epoch  15 |   220/ 1389 batches | lr 0.82 | ms/batch 20.22 | loss  4.06 | ppl    58.23
| epoch  15 |   230/ 1389 batches | lr 0.82 | ms/batch 20.23 | loss  4.12 | ppl    61.78
| epoch  15 |   240/ 1389 batches | lr 0.82 | ms/batch 20.25 | loss  4.12 | ppl    61.76
| epoch  15 |   250/ 1389 batches | lr 0.82 | ms/batch 20.25 | loss  3.97 | ppl    53.18
| epoch  15 |   260/ 1389 batches | lr 0.82 | ms/batch 20.28 | loss  4.06 | ppl    58.01
| epoch  15 |   270/ 1389 batches | lr 0.82 | ms/batch 19.99 | loss  4.07 | ppl    58.44
| epoch  15 |   280/ 1389 batches | lr 0.82 | ms/batch 20.38 | loss  4.02 | ppl    55.45
| epoch  15 |   290/ 1389 batches | lr 0.82 | ms/batch 20.25 | loss  4.07 | ppl    58.67
| epoch  15 |   300/ 1389 batches | lr 0.82 | ms/batch 20.60 | loss  4.14 | ppl    62.69
| epoch  15 |   310/ 1389 batches | lr 0.82 | ms/batch 20.09 | loss  4.02 | ppl    55.52
| epoch  15 |   320/ 1389 batches | lr 0.82 | ms/batch 20.49 | loss  4.09 | ppl    59.98
| epoch  15 |   330/ 1389 batches | lr 0.82 | ms/batch 19.92 | loss  4.09 | ppl    59.60
| epoch  15 |   340/ 1389 batches | lr 0.82 | ms/batch 20.25 | loss  4.10 | ppl    60.34
| epoch  15 |   350/ 1389 batches | lr 0.82 | ms/batch 20.15 | loss  4.05 | ppl    57.62
| epoch  15 |   360/ 1389 batches | lr 0.82 | ms/batch 20.27 | loss  4.09 | ppl    59.99
| epoch  15 |   370/ 1389 batches | lr 0.82 | ms/batch 20.36 | loss  4.18 | ppl    65.55
| epoch  15 |   380/ 1389 batches | lr 0.82 | ms/batch 20.20 | loss  4.19 | ppl    66.10
| epoch  15 |   390/ 1389 batches | lr 0.82 | ms/batch 20.45 | loss  4.23 | ppl    68.92
| epoch  15 |   400/ 1389 batches | lr 0.82 | ms/batch 20.44 | loss  4.11 | ppl    60.82
| epoch  15 |   410/ 1389 batches | lr 0.82 | ms/batch 19.93 | loss  4.06 | ppl    57.85
| epoch  15 |   420/ 1389 batches | lr 0.81 | ms/batch 20.43 | loss  4.06 | ppl    58.01
| epoch  15 |   430/ 1389 batches | lr 0.81 | ms/batch 20.18 | loss  4.01 | ppl    55.15
| epoch  15 |   440/ 1389 batches | lr 0.81 | ms/batch 20.41 | loss  4.10 | ppl    60.07
| epoch  15 |   450/ 1389 batches | lr 0.81 | ms/batch 20.19 | loss  4.09 | ppl    59.92
| epoch  15 |   460/ 1389 batches | lr 0.81 | ms/batch 21.58 | loss  4.14 | ppl    62.50
| epoch  15 |   470/ 1389 batches | lr 0.81 | ms/batch 19.98 | loss  4.19 | ppl    66.12
| epoch  15 |   480/ 1389 batches | lr 0.81 | ms/batch 19.59 | loss  4.17 | ppl    64.58
| epoch  15 |   490/ 1389 batches | lr 0.81 | ms/batch 19.89 | loss  4.04 | ppl    56.77
| epoch  15 |   500/ 1389 batches | lr 0.81 | ms/batch 20.54 | loss  4.09 | ppl    59.59
| epoch  15 |   510/ 1389 batches | lr 0.81 | ms/batch 19.96 | loss  3.92 | ppl    50.24
| epoch  15 |   520/ 1389 batches | lr 0.81 | ms/batch 20.41 | loss  4.05 | ppl    57.25
| epoch  15 |   530/ 1389 batches | lr 0.81 | ms/batch 20.54 | loss  4.06 | ppl    58.12
| epoch  15 |   540/ 1389 batches | lr 0.81 | ms/batch 20.15 | loss  4.03 | ppl    56.01
| epoch  15 |   550/ 1389 batches | lr 0.81 | ms/batch 20.75 | loss  3.96 | ppl    52.34
| epoch  15 |   560/ 1389 batches | lr 0.81 | ms/batch 19.85 | loss  4.04 | ppl    57.05
| epoch  15 |   570/ 1389 batches | lr 0.81 | ms/batch 20.38 | loss  4.08 | ppl    59.17
| epoch  15 |   580/ 1389 batches | lr 0.81 | ms/batch 20.08 | loss  4.17 | ppl    64.49
| epoch  15 |   590/ 1389 batches | lr 0.81 | ms/batch 20.48 | loss  4.11 | ppl    61.07
| epoch  15 |   600/ 1389 batches | lr 0.81 | ms/batch 20.27 | loss  4.01 | ppl    55.19
| epoch  15 |   610/ 1389 batches | lr 0.81 | ms/batch 20.26 | loss  4.02 | ppl    55.76
| epoch  15 |   620/ 1389 batches | lr 0.81 | ms/batch 20.38 | loss  4.02 | ppl    55.69
| epoch  15 |   630/ 1389 batches | lr 0.81 | ms/batch 20.21 | loss  3.97 | ppl    52.76
| epoch  15 |   640/ 1389 batches | lr 0.81 | ms/batch 20.37 | loss  4.01 | ppl    55.42
| epoch  15 |   650/ 1389 batches | lr 0.81 | ms/batch 20.33 | loss  4.07 | ppl    58.43
| epoch  15 |   660/ 1389 batches | lr 0.81 | ms/batch 20.31 | loss  4.08 | ppl    59.28
| epoch  15 |   670/ 1389 batches | lr 0.81 | ms/batch 20.25 | loss  4.08 | ppl    58.95
| epoch  15 |   680/ 1389 batches | lr 0.81 | ms/batch 20.55 | loss  4.01 | ppl    55.39
| epoch  15 |   690/ 1389 batches | lr 0.81 | ms/batch 20.21 | loss  3.93 | ppl    51.15
| epoch  15 |   700/ 1389 batches | lr 0.81 | ms/batch 20.54 | loss  3.93 | ppl    51.15
| epoch  15 |   710/ 1389 batches | lr 0.81 | ms/batch 20.11 | loss  4.04 | ppl    56.56
| epoch  15 |   720/ 1389 batches | lr 0.81 | ms/batch 20.03 | loss  4.02 | ppl    55.68
| epoch  15 |   730/ 1389 batches | lr 0.81 | ms/batch 20.26 | loss  4.01 | ppl    55.32
| epoch  15 |   740/ 1389 batches | lr 0.81 | ms/batch 20.53 | loss  4.03 | ppl    56.30
| epoch  15 |   750/ 1389 batches | lr 0.81 | ms/batch 20.32 | loss  3.95 | ppl    52.08
| epoch  15 |   760/ 1389 batches | lr 0.81 | ms/batch 20.27 | loss  4.11 | ppl    60.71
| epoch  15 |   770/ 1389 batches | lr 0.81 | ms/batch 20.46 | loss  4.10 | ppl    60.13
| epoch  15 |   780/ 1389 batches | lr 0.81 | ms/batch 20.15 | loss  4.03 | ppl    56.44
| epoch  15 |   790/ 1389 batches | lr 0.81 | ms/batch 20.28 | loss  3.96 | ppl    52.24
| epoch  15 |   800/ 1389 batches | lr 0.81 | ms/batch 20.42 | loss  4.08 | ppl    59.22
| epoch  15 |   810/ 1389 batches | lr 0.81 | ms/batch 20.06 | loss  4.06 | ppl    57.70
| epoch  15 |   820/ 1389 batches | lr 0.81 | ms/batch 20.11 | loss  4.07 | ppl    58.34
| epoch  15 |   830/ 1389 batches | lr 0.81 | ms/batch 20.38 | loss  3.98 | ppl    53.65
| epoch  15 |   840/ 1389 batches | lr 0.81 | ms/batch 20.60 | loss  3.92 | ppl    50.25
| epoch  15 |   850/ 1389 batches | lr 0.81 | ms/batch 20.24 | loss  3.96 | ppl    52.59
| epoch  15 |   860/ 1389 batches | lr 0.81 | ms/batch 20.60 | loss  4.00 | ppl    54.48
| epoch  15 |   870/ 1389 batches | lr 0.81 | ms/batch 19.91 | loss  4.12 | ppl    61.37
| epoch  15 |   880/ 1389 batches | lr 0.81 | ms/batch 20.24 | loss  3.96 | ppl    52.61
| epoch  15 |   890/ 1389 batches | lr 0.81 | ms/batch 20.34 | loss  3.95 | ppl    51.72
| epoch  15 |   900/ 1389 batches | lr 0.81 | ms/batch 20.34 | loss  4.05 | ppl    57.39
| epoch  15 |   910/ 1389 batches | lr 0.81 | ms/batch 20.35 | loss  4.06 | ppl    57.89
| epoch  15 |   920/ 1389 batches | lr 0.80 | ms/batch 19.98 | loss  3.97 | ppl    52.98
| epoch  15 |   930/ 1389 batches | lr 0.80 | ms/batch 20.28 | loss  4.12 | ppl    61.56
| epoch  15 |   940/ 1389 batches | lr 0.80 | ms/batch 20.52 | loss  4.08 | ppl    59.08
| epoch  15 |   950/ 1389 batches | lr 0.80 | ms/batch 21.28 | loss  4.00 | ppl    54.86
| epoch  15 |   960/ 1389 batches | lr 0.80 | ms/batch 19.48 | loss  4.00 | ppl    54.54
